City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
370,Nabire,85,ID,2022-04-04 08:14:06,62,-3.3667,135.4833,84.78,3.76
371,Oistins,75,BB,2022-04-04 08:09:14,73,13.0667,-59.5333,77.09,16.11
372,Carutapera,100,BR,2022-04-04 08:14:07,93,-1.195,-46.02,75.29,4.16
373,Talcahuano,0,CL,2022-04-04 08:14:07,87,-36.7167,-73.1167,44.28,9.22
374,Whitianga,2,NZ,2022-04-04 08:14:07,86,-36.8333,175.7,64.04,5.26
375,Kamaishi,100,JP,2022-04-04 08:14:08,90,39.2667,141.8833,45.66,1.92
376,Vila Franca Do Campo,100,PT,2022-04-04 08:14:08,69,37.7167,-25.4333,54.01,9.24
377,Warrington,75,GB,2022-04-04 08:14:08,93,53.3925,-2.5802,51.69,23.02
378,Vestmanna,75,FO,2022-04-04 08:14:09,69,62.1564,-7.1664,34.72,14.97
379,Hofn,100,IS,2022-04-04 08:14:09,80,64.2539,-15.2082,30.22,10.36
380,Nantucket,75,US,2022-04-04 08:14:09,78,41.2835,-70.0995,42.91,12.66
381,Valparaiso,0,CL,2022-04-04 08:11:11,64,-33.0393,-71.6273,56.48,4.61
382,Vestmannaeyjar,100,IS,2022-04-04 08:14:09,88,63.4427,-20.2734,39.51,21.52
383,Sola,100,VU,2022-04-04 08:14:10,77,-13.8833,167.55,81.64,10.69
384,Hatillo,32,PR,2022-04-04 08:14:10,87,18.4863,-66.8254,74.37,1.99
385,Los Llanos De Aridane,75,ES,2022-04-04 08:14:10,83,28.6585,-17.9182,56.95,12.66
386,Beyneu,83,KZ,2022-04-04 08:14:11,26,45.3167,55.2,75.31,12.12
387,Bafq,6,IR,2022-04-04 08:14:11,6,31.6128,55.4107,90.14,9.31
388,Sanmenxia,100,CN,2022-04-04 08:14:11,29,34.7747,111.1814,76.1,2.98
389,Candiis,98,PH,2022-04-04 08:14:12,78,8.9703,125.1842,82.6,4.99
390,Zelenets,100,RU,2022-04-04 08:14:12,79,61.8849,50.7489,30.45,7.76
391,Honiara,100,SB,2022-04-04 08:10:32,91,-9.4333,159.95,78.94,7.14
392,Tahta,93,EG,2022-04-04 08:14:12,7,26.7693,31.5021,92.32,6.35
393,Varadero,94,CU,2022-04-04 08:11:38,77,23.1536,-81.2514,70.56,3.15
394,Te Anau,100,NZ,2022-04-04 08:14:13,67,-45.4167,167.7167,58.17,1.97
395,Onguday,100,RU,2022-04-04 08:14:13,71,50.75,86.15,50.14,1.03
396,Salinopolis,100,BR,2022-04-04 08:14:13,88,-0.6136,-47.3561,77.43,6.49
397,Alyangula,85,AU,2022-04-04 08:14:14,66,-13.8483,136.4192,85.17,7.61
398,Pontianak,40,ID,2022-04-04 08:14:14,83,-0.0333,109.3333,82.38,9.22
399,Olafsvik,61,IS,2022-04-04 08:14:14,71,64.8945,-23.7142,30.78,21.23
400,Cangzhou,8,CN,2022-04-04 08:14:14,25,38.3167,116.8667,75.43,18.12
401,Gilgit,2,PK,2022-04-04 08:14:15,33,35.9221,74.3087,64.15,1.21
402,San Cristobal,54,VE,2022-04-04 08:14:15,87,7.7669,-72.225,65.95,2.3
403,Panguna,100,PG,2022-04-04 08:14:15,97,-6.3164,155.4848,70.66,3.62
404,Hovd,6,MN,2022-04-04 08:14:16,18,48.0056,91.6419,56.97,8.63
405,Banepa,40,NP,2022-04-04 08:14:16,39,27.6298,85.5214,80.92,8.05
406,Sindor,100,RU,2022-04-04 08:14:16,79,62.8629,51.8905,26.89,8.12
407,Tautira,34,PF,2022-04-04 08:14:17,77,-17.7333,-149.15,82.0,11.9
408,Camacha,75,PT,2022-04-04 08:14:17,72,33.0833,-16.3333,54.82,23.02
409,San Cosme Y Damian,94,PY,2022-04-04 08:14:17,98,-27.3167,-56.35,69.98,5.53
410,Qaqortoq,100,GL,2022-04-04 08:14:17,71,60.7167,-46.0333,35.29,4.18
411,Winsum,100,NL,2022-04-04 08:14:18,91,53.33,6.5208,42.78,30.56
412,Saint-Pierre,75,RE,2022-04-04 08:14:18,72,-21.3393,55.4781,82.08,2.3
413,Larnaca,24,CY,2022-04-04 08:14:18,42,34.9167,33.6292,78.28,11.5
414,Sakakah,0,SA,2022-04-04 08:14:19,12,29.9697,40.2064,84.36,10.56
415,Mehamn,90,NO,2022-04-04 08:14:19,77,71.0357,27.8492,22.91,11.48
416,Quelimane,1,MZ,2022-04-04 08:14:19,71,-17.8786,36.8883,83.12,3.83
417,Yushan,93,CN,2022-04-04 08:14:20,41,31.3776,120.9543,66.09,7.45
418,High Level,100,CA,2022-04-04 08:14:20,98,58.5169,-117.136,31.3,5.55
419,Miandrivazo,0,MG,2022-04-04 08:15:20,46,-19.5167,45.4667,86.95,1.57
420,Nanhyanga,47,TZ,2022-04-04 08:15:21,75,-10.8,39.55,82.06,2.08
421,Bulungu,97,CD,2022-04-04 08:15:21,78,-4.55,18.6,78.01,3.18
422,Suifenhe,84,CN,2022-04-04 08:12:14,23,44.4,131.1667,61.16,11.5
423,Yenagoa,100,NG,2022-04-04 08:15:21,72,4.9247,6.2642,84.43,6.22
424,Trairi,71,BR,2022-04-04 08:15:22,95,-3.2778,-39.2689,73.38,5.88
425,Robertsport,96,LR,2022-04-04 08:15:22,81,6.7533,-11.3686,77.43,9.78
426,Port Hardy,100,CA,2022-04-04 08:15:22,87,50.6996,-127.4199,41.0,26.46
427,Constitucion,0,CL,2022-04-04 08:15:22,66,-35.3333,-72.4167,47.8,10.13
428,Souillac,75,MU,2022-04-04 08:15:23,78,-20.5167,57.5167,82.78,12.66
429,Sambava,38,MG,2022-04-04 08:15:23,65,-14.2667,50.1667,84.51,7.11
430,Paragominas,98,BR,2022-04-04 08:14:07,99,-2.9667,-47.4833,71.85,2.46
431,Soe,55,ID,2022-04-04 08:15:23,79,-9.8607,124.284,74.5,4.27
432,Tripoli,76,LY,2022-04-04 08:14:59,48,32.8752,13.1875,70.77,5.06
433,Sibolga,86,ID,2022-04-04 08:15:24,67,1.7427,98.7792,84.61,5.99
434,Tarata,62,BO,2022-04-04 08:15:24,83,-17.6167,-66.0167,53.67,2.62
435,Cheremukhovo,100,RU,2022-04-04 08:15:24,96,60.3484,59.9851,36.73,8.68
436,Hami,100,CN,2022-04-04 08:15:25,10,42.8,93.45,68.16,5.95
437,Nara,4,JP,2022-04-04 08:15:25,49,34.6851,135.8049,61.97,12.12
438,Upata,96,VE,2022-04-04 08:15:25,93,8.0086,-62.3989,68.59,3.4
439,Sembe,97,CG,2022-04-04 08:15:26,86,1.6481,14.5806,75.76,1.9
440,Sovetskiy,100,RU,2022-04-04 08:15:26,100,61.3614,63.5842,36.54,9.44
441,Faanui,95,PF,2022-04-04 08:15:26,74,-16.4833,-151.75,82.27,12.17
442,Savignano Sul Rubicone,40,IT,2022-04-04 08:15:27,80,44.0953,12.4086,51.94,8.01
443,Coolum Beach,2,AU,2022-04-04 08:15:27,84,-26.5333,153.1,75.11,4.47
444,Omboue,100,GA,2022-04-04 08:15:27,87,-1.5746,9.2618,77.54,4.65
445,Amritsar,40,IN,2022-04-04 08:15:27,16,31.6331,74.8656,96.75,11.5
446,Tyshkivka,13,UA,2022-04-04 08:15:28,46,48.4967,30.9423,39.56,13.04
447,Askiz,100,RU,2022-04-04 08:15:28,53,53.1319,90.5264,54.34,12.1
448,Kirakira,100,SB,2022-04-04 08:15:28,86,-10.4544,161.9205,80.33,13.42
449,San Francisco,20,US,2022-04-04 08:14:53,74,37.7749,-122.4194,55.81,17.27
450,Chandbali,11,IN,2022-04-04 08:15:29,38,20.7833,86.7667,97.5,18.19
451,Latung,54,PH,2022-04-04 08:15:29,67,5.5,120.8833,83.77,4.59
452,Rafaela,0,AR,2022-04-04 08:15:29,48,-31.2503,-61.4867,53.98,5.01
453,Puerto Lleras,74,CO,2022-04-04 08:15:30,98,3.0223,-73.4044,70.03,2.33
454,Kavaratti,12,IN,2022-04-04 08:15:30,71,10.5669,72.642,83.1,4.65
455,Madimba,18,TZ,2022-04-04 08:15:30,70,-10.4,40.3333,84.87,1.43
456,Mandalgovi,6,MN,2022-04-04 08:15:31,19,45.7625,106.2708,54.39,26.04
457,Borujerd,100,IR,2022-04-04 08:15:31,23,33.8973,48.7516,73.63,0.0
458,Rocha,45,UY,2022-04-04 08:15:31,91,-34.4833,-54.3333,61.92,11.14
459,Chicama,72,PE,2022-04-04 08:15:32,84,-7.8447,-79.1469,63.14,3.65
460,Bardiyah,1,LY,2022-04-04 08:15:32,54,31.7561,25.0865,66.87,13.0
461,Tala,100,EG,2022-04-04 08:15:32,15,30.6803,30.9429,84.85,15.9
462,Calvinia,99,ZA,2022-04-04 08:15:33,72,-31.4707,19.776,53.15,9.35
463,Kushiro,0,JP,2022-04-04 08:16:33,57,42.975,144.3747,45.55,21.85
464,Staryye Atagi,100,RU,2022-04-04 08:16:33,64,43.1203,45.7406,54.05,4.29
465,Munak,0,IN,2022-04-04 08:16:34,3,29.5187,76.8486,103.96,8.39
466,Meulaboh,92,ID,2022-04-04 08:16:34,69,4.1363,96.1285,83.77,6.71
467,Asyut,5,EG,2022-04-04 08:16:34,7,27.181,31.1837,91.53,4.85
468,Kupang,13,ID,2022-04-04 08:16:34,69,-10.1667,123.5833,83.79,5.26
469,Nsoko,75,SZ,2022-04-04 08:16:35,58,-27.0333,31.95,81.28,7.9
470,Sucua,100,EC,2022-04-04 08:16:35,96,-2.4667,-78.1667,68.11,1.45
471,Charyshskoye,100,RU,2022-04-04 08:16:35,93,51.3978,83.5598,47.46,1.97
472,San Angelo,2,US,2022-04-04 08:13:00,59,31.4638,-100.437,70.54,8.99
473,Alugan,73,PH,2022-04-04 08:16:36,86,12.2188,125.4808,80.78,13.82
474,Herat,6,AF,2022-04-04 08:16:36,8,34.5,62.0,81.91,8.03
475,Amudat,94,UG,2022-04-04 08:16:36,25,1.95,34.95,86.4,13.04
476,Atasu,30,KZ,2022-04-04 08:16:36,70,48.6814,71.6433,50.85,5.73
477,Baker City,75,US,2022-04-04 08:13:10,67,44.7749,-117.8344,42.51,0.0
478,Bitung,47,ID,2022-04-04 08:16:37,69,1.4451,125.1824,85.05,2.19
479,Brigantine,75,US,2022-04-04 08:16:37,70,39.4101,-74.3646,41.02,10.36
480,Gerash,5,IR,2022-04-04 08:16:37,8,27.6652,54.1371,87.94,3.56
481,Pitimbu,72,BR,2022-04-04 08:16:38,74,-7.4706,-34.8086,75.79,9.71
482,Kozluk,27,TR,2022-04-04 08:16:38,46,38.1938,41.4885,65.19,4.97
483,Inhambane,0,MZ,2022-04-04 08:14:26,50,-23.865,35.3833,83.91,10.16
484,College,0,US,2022-04-04 08:14:06,76,64.8569,-147.8028,8.91,0.0
485,Tilichiki,58,RU,2022-04-04 08:16:38,86,60.4667,166.1,17.06,8.99
486,Margate,100,GB,2022-04-04 08:16:39,85,51.3813,1.3862,44.31,8.01
487,Abonnema,100,NG,2022-04-04 08:16:39,70,4.7084,6.7931,84.63,6.15
488,Cardston,100,CA,2022-04-04 08:16:39,42,49.2,-113.3019,41.09,8.05
489,Kahului,40,US,2022-04-04 08:16:40,70,20.8947,-156.47,74.84,14.97
490,Kristinehamn,100,SE,2022-04-04 08:16:40,98,59.3098,14.1081,37.96,11.54
491,Makasar,40,ID,2022-04-04 08:16:40,89,-5.14,119.4221,78.85,8.05
492,Abu Samrah,7,SY,2022-04-04 08:16:40,28,35.3029,37.1841,73.29,12.44
493,Thinadhoo,74,MV,2022-04-04 08:16:41,65,0.5333,72.9333,83.01,1.77
494,Yelizovo,0,RU,2022-04-04 08:16:05,44,53.1873,158.3805,37.54,6.71
495,Ukiah,0,US,2022-04-04 08:14:44,77,39.1502,-123.2078,52.38,4.61
496,Mirnyy,100,RU,2022-04-04 08:16:41,77,62.5353,113.9611,20.68,7.54
497,Alice Springs,0,AU,2022-04-04 08:16:41,12,-23.7,133.8833,89.15,4.61
498,Jinchang,5,CN,2022-04-04 08:16:42,13,38.4953,102.1739,61.36,20.94
499,Severnoye,100,RU,2022-04-04 08:16:42,100,56.3491,78.3619,35.82,9.95
500,Funadhoo,17,MV,2022-04-04 08:16:42,67,6.15,73.2667,83.66,1.79
501,Tiarei,16,PF,2022-04-04 08:16:43,76,-17.5333,-149.3333,78.82,11.05
502,Ilulissat,12,GL,2022-04-04 08:16:43,59,69.2167,-51.1,32.02,3.44
503,Rajgarh,3,IN,2022-04-04 08:16:43,3,28.6333,75.3833,101.55,10.94
504,Angoram,91,PG,2022-04-04 08:16:43,90,-4.0625,144.0661,79.2,3.69
505,Kondopoga,99,RU,2022-04-04 08:16:44,79,62.2057,34.2614,35.28,7.45
506,Galveston,75,US,2022-04-04 08:15:33,89,29.3669,-94.9669,69.91,12.66
507,Nogales,0,MX,2022-04-04 08:15:08,54,31.3086,-110.9422,54.43,4.61
508,Sibu,40,MY,2022-04-04 08:17:44,94,2.3,111.8167,75.51,0.0
509,Payson,55,US,2022-04-04 08:16:34,32,40.0444,-111.7321,47.44,5.99
510,Ponazyrevo,100,RU,2022-04-04 08:17:44,78,58.3578,46.3142,30.13,5.08
511,Kandrian,100,PG,2022-04-04 08:17:45,76,-6.2167,149.55,81.64,1.59
512,Kjopsvik,2,NO,2022-04-04 08:17:45,65,68.097,16.3742,29.17,6.58
513,Pizhma,100,RU,2022-04-04 08:17:45,73,57.8642,47.1171,30.67,5.66
514,Mimongo,100,GA,2022-04-04 08:17:46,99,-1.6195,11.6068,69.4,2.44
515,Nome,0,US,2022-04-04 08:17:46,56,64.5011,-165.4064,10.47,6.91
516,Ponta Delgada,40,PT,2022-04-04 08:17:46,67,37.7333,-25.6667,56.12,5.75
517,Norden,100,DE,2022-04-04 08:17:46,96,53.6,7.2,40.95,34.49
518,Mitsamiouli,100,KM,2022-04-04 08:17:47,70,-11.3847,43.2844,83.39,3.04
519,Aberdeen,75,GB,2022-04-04 08:17:47,78,57.1437,-2.0981,53.2,24.16
520,Miri,40,MY,2022-04-04 08:17:47,74,4.4148,114.0089,86.14,4.61
521,Buraydah,46,SA,2022-04-04 08:17:48,7,26.326,43.975,84.65,9.73
522,Campana,0,AR,2022-04-04 08:17:48,79,-34.1687,-58.9591,49.82,5.7
523,Bara,80,NG,2022-04-04 08:17:48,27,10.3744,10.7288,85.78,5.68
524,Saint-Francois,0,FR,2022-04-04 08:17:48,70,46.4154,3.9054,38.64,1.14
525,Rincon,0,US,2022-04-04 08:17:49,81,32.296,-81.2354,56.84,3.44
526,Pare,51,ID,2022-04-04 08:17:49,77,-7.7679,112.198,82.6,7.72
527,General Pico,0,AR,2022-04-04 08:17:49,27,-35.6566,-63.7568,46.51,6.6
528,Illapel,55,CL,2022-04-04 08:16:15,68,-31.6308,-71.1653,61.75,1.3
529,Rantepao,92,ID,2022-04-04 08:17:50,94,-2.9701,119.8978,73.56,0.6
530,Izhevskoye,100,RU,2022-04-04 08:17:50,80,54.5567,40.8703,32.45,10.16
531,Eureka,100,US,2022-04-04 08:15:28,83,40.8021,-124.1637,47.93,1.99
532,Darfield,100,GB,2022-04-04 08:17:50,87,53.5339,-1.376,53.24,10.0
533,Saint George,0,US,2022-04-04 08:17:51,46,37.1041,-113.5841,57.63,1.99
534,Cotonou,40,BJ,2022-04-04 08:17:51,79,6.3654,2.4183,85.98,13.8
535,Genhe,100,CN,2022-04-04 08:17:51,51,50.7833,121.5167,27.41,6.13
536,Slavyanka,41,RU,2022-04-04 08:17:51,74,42.8633,131.3847,43.61,7.63
537,Maniitsoq,12,GL,2022-04-04 08:17:52,77,65.4167,-52.9,24.3,5.64
538,Mamallapuram,89,IN,2022-04-04 08:17:52,55,12.6264,80.1722,93.25,11.83
539,Lasa,33,IT,2022-04-04 08:17:52,80,46.6166,10.7002,38.7,3.18
540,Kholmogory,33,RU,2022-04-04 08:17:53,77,64.2229,41.656,28.27,4.72
541,Port Lincoln,8,AU,2022-04-04 08:17:53,72,-34.7333,135.8667,65.61,9.1
542,Lancaster,100,US,2022-04-04 08:15:29,74,40.2504,-76.2499,37.47,8.05
543,Sai Buri,96,TH,2022-04-04 08:17:53,72,6.7013,101.6168,87.51,11.07
544,Damara,87,CF,2022-04-04 08:17:54,52,4.9608,18.7035,85.95,7.87
545,Coihaique,100,CL,2022-04-04 08:17:54,71,-45.5752,-72.0662,48.15,5.75
546,Santo Tomas,9,PH,2022-04-04 08:17:54,45,14.1079,121.1414,89.85,13.73
547,Vila,4,PT,2022-04-04 08:17:54,63,42.0304,-8.1588,36.48,5.66
548,Presidencia Roque Saenz Pena,68,AR,2022-04-04 08:17:55,99,-26.7852,-60.4388,66.13,4.63
549,Dalby,1,AU,2022-04-04 08:17:55,50,-27.1833,151.2667,79.99,4.68
550,Severomorsk,100,RU,2022-04-04 08:17:55,84,69.0689,33.4162,19.8,8.86
551,Gambela,70,ET,2022-04-04 08:17:56,23,8.25,34.5833,101.91,3.06
552,Huambo,92,AO,2022-04-04 08:18:56,79,-12.7761,15.7392,68.02,0.76
553,Estelle,0,US,2022-04-04 08:18:02,81,29.8458,-90.1067,63.0,4.92
554,Borda Da Mata,15,BR,2022-04-04 08:18:56,98,-22.2742,-46.1653,62.47,2.53
555,Izumo,20,JP,2022-04-04 08:18:57,58,35.3667,132.7667,55.35,13.8
556,Matara,36,LK,2022-04-04 08:18:57,66,5.9485,80.5353,85.12,6.15
557,Virginia Beach,0,US,2022-04-04 08:18:57,51,36.8529,-75.978,48.25,19.57
558,Morehead,100,US,2022-04-04 08:15:53,68,37.2711,-87.1764,50.79,5.57
559,Viedma,0,AR,2022-04-04 08:17:24,56,-40.8135,-62.9967,53.29,13.31
560,Urumqi,0,CN,2022-04-04 08:18:58,12,43.801,87.6005,72.55,8.95
561,Sorong,100,ID,2022-04-04 08:18:58,73,-0.8833,131.25,83.59,3.11
562,Sao Gabriel Da Cachoeira,100,BR,2022-04-04 08:18:58,99,-0.1303,-67.0892,71.37,1.3
563,Port Blair,40,IN,2022-04-04 08:18:59,62,11.6667,92.75,87.84,10.36
